Date,Product ID,Sale Amount,Region,Discount,Quantity,Customer Type,Sales Rep,Payment Method,Return Status,Shipping Cost
2/29/2024,P0069,227,North,31.09,9,Online,Bob,Credit Card,No,11.58
2/29/2024,P0073,102,East,24.8,9,Retail,Charlie,Credit Card,No,9.3
2/29/2024,P0037,142,East,14.93,6,Wholesale,Bob,Credit Card,No,6.43
2/29/2024,P0083,148,North,5.96,12,Online,David,Bank Transfer,No,18.38
2/29/2024,P0072,166,North,20.45,14,Wholesale,David,Bank Transfer,No,5.17
2/29/2024,P0096,344,East,1.43,7,Wholesale,Alice,Bank Transfer,No,5.02
2/29/2024,P0013,79,South,10.55,8,Wholesale,Alice,PayPal,Yes,17.4
2/29/2024,P0084,313,North,21.62,8,Retail,Bob,Credit Card,No,19.95
2/29/2024,P0100,24,South,20.93,8,Online,Bob,Credit Card,No,15.91
2/29/2024,P0043,244,South,2.21,2,Retail,David,Bank Transfer,No,5.23
2/29/2024,P0037,221,West,29.45,14,Retail,Alice,Cash,No,8.4
2/29/2024,P0094,299,South,27.48,10,Online,Bob,Cash,No,19.58
2/29/2024,P0074,69,West,3.91,18,Online,David,Credit Card,No,17.13
2/29/2024,P0095,261,South,47.16,18,Online,Alice,Credit Card,No,13.5
2/29/2024,P0025,455,West,4.97,18,Online,David,Bank Transfer,Yes,8.55
2/29/2024,P0093,11,North,42.74,16,Retail,David,Credit Card,No,5.22
2/29/2024,P0088,245,East,0.02,5,Online,Alice,Cash,No,5.31
3/1/2024,P0021,345,East,44.11,5,Online,David,Cash,No,14.18
3/1/2024,P0041,28,West,0.99,10,Online,Bob,Credit Card,No,5.33
3/1/2024,P0073,491,North,37.89,17,Wholesale,David,Bank Transfer,No,19.9
3/1/2024,P0042,58,West,18.08,13,Online,Bob,Bank Transfer,No,7.75
3/1/2024,P0042,87,West,36.91,17,Online,Charlie,Cash,No,15.66
3/1/2024,P0002,481,North,20.09,18,Retail,Charlie,Bank Transfer,No,7.33
3/1/2024,P0068,37,South,3.55,13,Wholesale,Charlie,Cash,No,13.1
3/1/2024,P0008,57,South,38.38,17,Retail,David,Credit Card,No,6.21
3/1/2024,P0096,105,North,3.56,15,Wholesale,Charlie,Cash,No,16.5
3/1/2024,P0061,174,West,46.11,12,Retail,Charlie,Credit Card,No,13.77
3/1/2024,P0014,467,East,2.55,10,Retail,David,Bank Transfer,No,6.29
3/1/2024,P0077,442,West,23.97,13,Online,Alice,PayPal,No,17.73
3/1/2024,P0021,374,South,36.15,11,Online,David,PayPal,No,13.21
3/1/2024,P0024,185,North,19.66,3,Wholesale,Bob,PayPal,No,18.82
3/1/2024,P0050,82,North,10.86,10,Wholesale,David,Cash,No,18.75
3/1/2024,P0082,481,North,37.95,11,Wholesale,Alice,PayPal,No,18.81
3/1/2024,P0045,365,South,39.21,6,Online,Charlie,Cash,No,6.17
3/1/2024,P0064,38,West,46.13,1,Retail,David,Bank Transfer,No,6.81
3/1/2024,P0064,453,North,18.81,6,Wholesale,Charlie,Credit Card,Yes,19.82
3/1/2024,P0026,166,East,25.31,5,Online,Bob,PayPal,No,12.31
3/1/2024,P0032,323,North,18.16,7,Online,Alice,Cash,No,8.57
3/1/2024,P0057,313,West,12.85,12,Retail,Charlie,Bank Transfer,Yes,16.54
3/1/2024,P0053,288,South,37.55,12,Retail,Charlie,Bank Transfer,No,8.96
3/1/2024,P0033,292,East,16.98,7,Online,Charlie,PayPal,No,15.91
3/2/2024,P0052,488,East,21.41,2,Retail,Charlie,Bank Transfer,No,17.56
3/2/2024,P0095,16,North,20.18,1,Retail,David,Bank Transfer,No,16.76
3/2/2024,P0018,314,West,35.63,18,Online,Alice,Bank Transfer,Yes,9.11
3/2/2024,P0035,191,North,45.89,12,Wholesale,Alice,Cash,No,11.02
3/2/2024,P0012,118,East,33.34,7,Wholesale,Charlie,Bank Transfer,No,11.2
3/2/2024,P0051,333,North,23.58,19,Online,Alice,Bank Transfer,No,12.37
3/2/2024,P0089,215,West,38.96,3,Wholesale,Charlie,Bank Transfer,No,7.51
3/2/2024,P0095,243,South,32.05,10,Online,Bob,Bank Transfer,No,11.79
3/2/2024,P0010,435,East,3.03,11,Online,Bob,Bank Transfer,Yes,12.66
3/2/2024,P0052,467,West,4.78,5,Retail,Bob,Cash,Yes,12.98
3/2/2024,P0034,196,North,1.9,2,Wholesale,Alice,Bank Transfer,No,17.3
3/2/2024,P0067,437,East,22.84,8,Online,Charlie,Bank Transfer,No,12.76
3/2/2024,P0039,491,North,41.29,14,Wholesale,David,Credit Card,No,8.46
3/2/2024,P0008,419,North,15.65,8,Wholesale,David,Bank Transfer,Yes,14.95
3/2/2024,P0096,416,South,19.21,6,Wholesale,Bob,Bank Transfer,No,16.96
3/2/2024,P0029,338,North,45.47,1,Online,Bob,Cash,No,9.79
3/2/2024,P0022,366,North,41.85,1,Retail,Alice,Bank Transfer,No,14.68
3/2/2024,P0084,17,West,33.25,8,Wholesale,David,Cash,No,7.2
3/2/2024,P0070,62,North,13.34,11,Online,Alice,PayPal,No,10.13
3/2/2024,P0061,407,South,5.85,18,Wholesale,Bob,Bank Transfer,No,18.64
3/2/2024,P0043,208,North,0.8,10,Retail,Charlie,Credit Card,No,18.67
3/2/2024,P0049,400,North,5.35,12,Wholesale,Charlie,Cash,No,13.63
3/2/2024,P0029,146,North,14.63,16,Online,Charlie,PayPal,No,15.54
3/2/2024,P0081,268,East,27.59,5,Wholesale,Bob,Credit Card,No,17.81
3/3/2024,P0031,343,South,3.2,16,Wholesale,Alice,Cash,No,19.38
3/3/2024,P0053,410,East,6.81,12,Wholesale,Charlie,PayPal,No,12.35
3/3/2024,P0034,181,South,9.05,6,Retail,David,Credit Card,No,13.42
3/3/2024,P0038,95,South,31.6,5,Wholesale,David,Bank Transfer,No,11.23
3/3/2024,P0057,55,West,30.79,1,Online,Bob,Credit Card,No,6.08
3/3/2024,P0004,355,East,27.54,19,Wholesale,David,Credit Card,No,11.34
3/3/2024,P0002,195,South,12.53,10,Wholesale,David,Credit Card,No,16.86
3/3/2024,P0012,165,South,18.56,14,Wholesale,Bob,Cash,No,17.07
3/3/2024,P0035,407,West,4.83,3,Retail,Alice,Bank Transfer,No,18.39
3/3/2024,P0070,18,East,11.32,6,Online,Charlie,Bank Transfer,No,5.77
3/3/2024,P0072,124,North,44.89,5,Wholesale,Bob,Cash,Yes,12.91
3/3/2024,P0021,163,West,48.98,17,Online,David,Credit Card,No,6.61
3/3/2024,P0061,139,South,32.38,18,Online,Charlie,Bank Transfer,No,8.01
3/3/2024,P0035,340,East,45.84,12,Retail,Charlie,Credit Card,No,18.5
3/3/2024,P0048,90,South,32.14,5,Online,Charlie,Bank Transfer,Yes,12.45
3/3/2024,P0015,393,West,1.66,9,Wholesale,Bob,Cash,No,16.38
3/3/2024,P0071,299,West,49.84,12,Retail,Charlie,PayPal,Yes,5.97
3/3/2024,P0015,156,East,4.95,9,Retail,Alice,Credit Card,No,11.25
3/3/2024,P0006,304,West,34.13,3,Online,David,Bank Transfer,No,15.11
3/3/2024,P0081,475,West,12.64,1,Retail,Bob,Bank Transfer,No,7
3/3/2024,P0068,278,North,19.6,15,Online,Bob,Bank Transfer,No,9.89
3/3/2024,P0022,142,South,32.3,10,Online,Charlie,Cash,No,5.97
3/3/2024,P0032,59,North,21.82,14,Retail,David,Cash,No,14.77
3/3/2024,P0022,32,North,12.53,7,Wholesale,Charlie,PayPal,No,19.56
3/4/2024,P0027,387,East,16.72,4,Online,Charlie,Cash,No,17.41
3/4/2024,P0015,385,West,17.08,5,Retail,Bob,Credit Card,No,19.62
3/4/2024,P0044,97,South,47.97,16,Retail,Alice,Cash,No,17.68
3/4/2024,P0086,422,South,39.93,3,Online,David,Bank Transfer,No,17.83
3/4/2024,P0092,121,South,22.93,17,Online,David,Credit Card,Yes,13.66
3/4/2024,P0009,120,West,9.99,13,Online,David,Cash,No,12.77
3/4/2024,P0034,81,South,40.55,6,Online,David,Credit Card,No,11.09
3/4/2024,P0100,163,South,7.86,5,Wholesale,Alice,Credit Card,No,17.27
3/4/2024,P0073,472,West,10.52,16,Wholesale,Bob,Cash,No,7.73
3/4/2024,P0015,66,East,18.3,11,Wholesale,Alice,Credit Card,No,5.84
3/4/2024,P0062,266,South,44.02,17,Wholesale,Charlie,Bank Transfer,No,19.22
3/4/2024,P0045,165,West,6.59,5,Retail,Bob,Bank Transfer,No,5.06
3/4/2024,P0084,122,North,6.11,6,Online,Alice,Cash,No,19.65
3/4/2024,P0072,327,West,24.7,10,Retail,David,Cash,No,15.93
3/4/2024,P0058,56,North,13.82,1,Retail,David,Bank Transfer,No,9.93
3/4/2024,P0092,247,West,28.44,10,Wholesale,Bob,Cash,No,15.47
3/4/2024,P0019,343,South,22.58,17,Retail,Alice,Bank Transfer,No,17.27
3/4/2024,P0016,115,East,21.75,3,Wholesale,Bob,Credit Card,No,8.68
3/4/2024,P0075,491,East,5.6,2,Online,David,Cash,No,16.56
3/4/2024,P0008,196,South,7.05,17,Wholesale,Alice,PayPal,Yes,17.07
3/4/2024,P0033,168,North,41.05,4,Online,David,Bank Transfer,No,8.74
3/4/2024,P0074,207,West,44.29,2,Wholesale,Bob,Bank Transfer,No,5.63
3/4/2024,P0018,391,South,11.73,5,Retail,Bob,Credit Card,No,8.06
3/4/2024,P0035,186,West,5.67,10,Retail,Bob,PayPal,No,8.01
3/5/2024,P0043,270,South,2.67,1,Wholesale,Bob,PayPal,Yes,5.98
3/5/2024,P0050,296,South,30.41,1,Online,Bob,PayPal,Yes,15.89
3/5/2024,P0003,302,West,35.77,4,Online,Charlie,Bank Transfer,No,10.7
3/5/2024,P0091,344,East,18.64,7,Wholesale,Bob,Bank Transfer,No,18.27
3/5/2024,P0059,152,East,33.98,14,Retail,Bob,PayPal,No,8.78
3/5/2024,P0028,317,North,35.65,14,Online,David,Cash,No,11.8
3/5/2024,P0046,206,West,46.77,18,Wholesale,Bob,PayPal,Yes,14.59
3/5/2024,P0064,485,North,3.24,2,Online,Alice,Credit Card,No,18.16
3/5/2024,P0070,234,South,9.61,1,Retail,Bob,PayPal,No,12.87
3/5/2024,P0047,404,North,3.43,16,Online,Charlie,PayPal,No,10.6
3/5/2024,P0014,52,South,43.4,18,Wholesale,Bob,PayPal,No,18.01
3/5/2024,P0007,463,West,39.63,16,Online,David,Cash,Yes,9.65
3/5/2024,P0074,160,West,28.73,6,Online,Alice,PayPal,No,6.19
3/5/2024,P0079,305,West,4.18,10,Retail,Alice,PayPal,No,11.68
3/5/2024,P0031,72,West,13.67,2,Retail,Bob,Bank Transfer,No,16.78
3/5/2024,P0093,139,North,14.89,7,Retail,Bob,PayPal,No,5.46
3/5/2024,P0081,264,South,28.04,17,Retail,Bob,Credit Card,Yes,13.79
3/5/2024,P0051,472,East,12.9,3,Wholesale,Bob,Bank Transfer,Yes,13.92
3/5/2024,P0029,352,West,3.65,12,Online,David,Cash,Yes,18.93
3/5/2024,P0015,223,West,36.54,2,Online,David,Bank Transfer,No,9.3
3/5/2024,P0090,82,South,14.95,7,Online,Alice,Cash,No,9.18
3/5/2024,P0076,440,East,22.62,17,Online,Bob,Cash,No,11.61
3/5/2024,P0025,113,West,6.38,19,Wholesale,David,Credit Card,No,10.35
3/5/2024,P0061,167,East,40.13,12,Retail,David,PayPal,No,16.05
3/6/2024,P0041,281,West,28.28,9,Online,Alice,Credit Card,No,14.63
3/6/2024,P0069,324,North,45.08,14,Online,Alice,Bank Transfer,No,16.38
3/6/2024,P0004,247,North,24.77,2,Retail,Charlie,Cash,No,17.3
3/6/2024,P0057,312,East,47.07,4,Retail,David,Bank Transfer,No,18.84
3/6/2024,P0031,381,South,44.59,19,Online,Alice,Cash,No,11.46
3/6/2024,P0003,167,South,28.82,16,Retail,David,Bank Transfer,Yes,19.77
3/6/2024,P0067,118,North,46.69,17,Online,David,Cash,No,8.23
3/6/2024,P0090,18,South,16.15,2,Online,Bob,Credit Card,No,15.72
3/6/2024,P0050,330,South,18.28,17,Online,Bob,Cash,Yes,13.01
3/6/2024,P0017,68,South,2.27,19,Online,Bob,PayPal,No,17.25
3/6/2024,P0060,367,East,29.46,8,Online,Bob,Credit Card,No,12.15
3/6/2024,P0074,201,East,36.1,6,Online,David,PayPal,No,16.76
3/6/2024,P0066,145,South,38.68,12,Retail,Charlie,Bank Transfer,No,18.95
3/6/2024,P0088,260,North,7.49,18,Wholesale,Charlie,Bank Transfer,No,15.98
3/6/2024,P0075,388,South,22.21,2,Wholesale,Charlie,Cash,No,16.64
3/6/2024,P0024,445,West,8.84,19,Online,David,Cash,No,6.01
3/6/2024,P0099,155,North,33.11,10,Retail,Charlie,Bank Transfer,No,8.07
3/6/2024,P0087,356,East,7.9,3,Online,David,Credit Card,No,19.61
3/6/2024,P0032,475,West,45.21,12,Retail,Alice,PayPal,No,15.4
3/6/2024,P0087,361,South,11.53,16,Online,Charlie,Bank Transfer,No,13.42
3/6/2024,P0098,67,South,14.57,12,Online,David,Credit Card,No,10.5
3/6/2024,P0019,186,North,42.55,8,Wholesale,Alice,PayPal,No,5.67
3/6/2024,P0066,297,North,22.92,5,Retail,Bob,Cash,No,10.54
3/6/2024,P0060,254,South,1.2,11,Retail,Alice,Credit Card,No,12.48
3/7/2024,P0066,57,South,24.73,10,Wholesale,Alice,Credit Card,No,8.17
3/7/2024,P0015,310,North,4.23,3,Wholesale,Charlie,Bank Transfer,No,7.6
3/7/2024,P0085,447,West,49.27,9,Wholesale,Bob,PayPal,No,12.63
3/7/2024,P0035,365,East,29.41,12,Wholesale,Bob,Bank Transfer,No,13.79
3/7/2024,P0069,109,North,12.83,6,Retail,Charlie,Cash,No,8.6
3/7/2024,P0027,222,West,28.19,19,Retail,Alice,Cash,Yes,13.81
3/7/2024,P0088,311,South,3.84,16,Wholesale,David,PayPal,Yes,18.51
3/7/2024,P0007,489,East,39.99,14,Online,Charlie,PayPal,No,12.1
3/7/2024,P0006,424,West,46.27,4,Online,Alice,PayPal,No,17.86
3/7/2024,P0033,174,East,43.72,18,Online,David,Bank Transfer,No,18.91
3/7/2024,P0058,409,East,17.09,10,Online,Charlie,PayPal,No,6.39
3/7/2024,P0049,439,East,16.29,18,Retail,Charlie,PayPal,No,6.44
3/7/2024,P0017,135,West,1.75,12,Retail,Bob,Bank Transfer,No,12.14
3/7/2024,P0042,311,West,32.57,19,Retail,Bob,Cash,No,13.82
3/7/2024,P0094,471,South,26.75,8,Online,Bob,Cash,No,11.39
3/7/2024,P0072,130,East,22.97,1,Wholesale,David,Credit Card,No,9.9
3/7/2024,P0040,97,North,45.38,14,Online,Charlie,Cash,No,14.61
3/7/2024,P0046,226,North,8.39,6,Retail,Bob,PayPal,No,5.03
3/7/2024,P0071,70,North,0.48,14,Online,Bob,Cash,No,19.52
3/7/2024,P0070,311,West,3.67,2,Wholesale,Charlie,Bank Transfer,No,8.48
3/7/2024,P0068,188,South,11.17,9,Wholesale,David,Cash,Yes,18.76
3/7/2024,P0001,199,West,1.66,12,Online,Bob,Cash,No,6.64
3/7/2024,P0079,172,East,25.14,5,Retail,Alice,Credit Card,Yes,8.57
3/7/2024,P0095,90,North,15.7,2,Retail,David,Credit Card,No,8.52
3/8/2024,P0089,179,West,9.02,19,Retail,Bob,PayPal,No,19.94
3/8/2024,P0097,310,North,37.5,7,Online,Alice,Bank Transfer,No,5.07
3/8/2024,P0052,383,West,10.22,7,Retail,Bob,PayPal,No,14.59
3/8/2024,P0035,205,North,34.38,10,Online,David,Bank Transfer,No,18.05
3/8/2024,P0069,212,East,17.46,17,Retail,Charlie,Bank Transfer,No,15.08
3/8/2024,P0005,56,North,25.59,14,Wholesale,Charlie,Credit Card,No,10.44
3/8/2024,P0100,472,East,46.69,11,Wholesale,David,Cash,No,19.37
3/8/2024,P0017,167,East,1.87,6,Retail,Bob,Cash,No,18.4
3/8/2024,P0053,417,West,25.01,8,Online,David,Credit Card,No,11.51
3/8/2024,P0052,203,West,42.72,19,Retail,Alice,PayPal,No,13.6
3/8/2024,P0014,436,West,29.4,19,Online,Bob,Cash,No,19.51
3/8/2024,P0029,427,East,13.84,17,Wholesale,David,PayPal,No,19.74
3/8/2024,P0008,288,South,19.88,18,Online,Charlie,Cash,No,11.75
3/8/2024,P0098,326,South,34.01,12,Retail,David,PayPal,No,17.71
3/8/2024,P0001,488,East,44.54,9,Wholesale,Bob,Bank Transfer,No,9.53
3/8/2024,P0029,430,East,2.05,16,Online,David,Bank Transfer,No,10.58
3/8/2024,P0036,278,West,3.58,18,Online,Charlie,Cash,No,7.47
3/8/2024,P0051,490,West,16.25,16,Wholesale,Alice,PayPal,No,8.14
3/8/2024,P0037,208,West,11.64,16,Retail,David,PayPal,No,14.85
3/8/2024,P0093,233,South,13.25,4,Wholesale,David,Bank Transfer,No,12.66
3/8/2024,P0069,272,South,11.06,7,Retail,Alice,PayPal,No,8.47
3/8/2024,P0053,435,East,9.79,1,Retail,David,Credit Card,No,11.04
3/8/2024,P0096,175,South,6.53,1,Online,Charlie,PayPal,No,10.6
3/8/2024,P0052,189,West,46.7,8,Retail,Alice,Bank Transfer,No,19.81
3/9/2024,P0088,437,West,7.21,8,Retail,Charlie,Credit Card,No,17.8
3/9/2024,P0083,201,West,10.22,10,Wholesale,Charlie,Credit Card,No,10.82
3/9/2024,P0012,406,West,12.31,1,Wholesale,Charlie,PayPal,Yes,18.71
3/9/2024,P0052,225,West,46.65,14,Retail,Bob,Bank Transfer,No,10.14
3/9/2024,P0001,293,North,37.79,14,Online,Alice,Bank Transfer,Yes,15.02
3/9/2024,P0007,361,East,39.48,10,Wholesale,Bob,Bank Transfer,No,19.5
3/9/2024,P0017,116,East,5.24,19,Online,Bob,Credit Card,No,10.85
3/9/2024,P0098,475,South,41.82,16,Wholesale,David,Bank Transfer,No,15.2
3/9/2024,P0043,107,West,20.41,9,Wholesale,Alice,Credit Card,No,9.44
3/9/2024,P0071,377,North,13.14,16,Retail,David,Credit Card,No,8.99
3/9/2024,P0017,491,West,28.79,8,Wholesale,Bob,Cash,No,13.61
3/9/2024,P0059,239,West,41.11,7,Wholesale,David,PayPal,No,19.69
3/9/2024,P0003,266,South,38.93,11,Online,Charlie,Bank Transfer,No,11.8
3/9/2024,P0029,52,North,44.5,6,Wholesale,Bob,Credit Card,No,19.06
3/9/2024,P0022,251,North,46.41,15,Wholesale,Charlie,PayPal,No,18.72
3/9/2024,P0038,51,East,11.91,19,Online,Alice,Credit Card,No,8.81
3/9/2024,P0054,104,West,21.19,14,Retail,David,PayPal,No,11.03
3/9/2024,P0093,443,North,0.73,15,Retail,Bob,Credit Card,Yes,14.65
3/9/2024,P0050,263,East,43.97,6,Wholesale,Alice,Bank Transfer,No,12.77
3/9/2024,P0069,197,North,7.73,10,Wholesale,Charlie,Cash,No,6.44
3/9/2024,P0030,394,West,43.07,14,Online,David,Cash,No,19.91
3/9/2024,P0023,316,East,16.47,16,Retail,David,Cash,Yes,16.29
3/9/2024,P0085,409,North,18.41,13,Retail,Bob,Credit Card,No,11.57
3/9/2024,P0090,176,South,1.96,11,Retail,David,PayPal,No,14.27
3/10/2024,P0047,280,North,16.34,3,Online,David,Bank Transfer,No,6.31
3/10/2024,P0021,134,West,44.42,8,Online,Charlie,Bank Transfer,No,12.43
3/10/2024,P0020,170,South,1.28,3,Online,Charlie,Credit Card,No,18.96
3/10/2024,P0023,96,North,20.32,2,Wholesale,Charlie,Cash,No,18.45
3/10/2024,P0068,318,North,1.57,14,Retail,Alice,Credit Card,No,10.06
3/10/2024,P0021,498,East,18.55,15,Wholesale,Alice,PayPal,Yes,12.97
3/10/2024,P0021,235,West,8.63,3,Wholesale,David,Cash,No,15.46
3/10/2024,P0001,154,North,12.61,1,Online,Alice,Credit Card,Yes,10.1
3/10/2024,P0015,354,North,43.88,15,Retail,Bob,PayPal,No,5.97
3/10/2024,P0017,257,North,21.8,2,Wholesale,Charlie,Cash,No,12.58
3/10/2024,P0051,371,West,13.69,18,Retail,Alice,Bank Transfer,No,14.02
3/10/2024,P0063,15,South,29.47,1,Wholesale,David,PayPal,No,5.09
3/10/2024,P0014,40,West,7.11,9,Online,Charlie,Bank Transfer,No,6.43
3/10/2024,P0059,206,East,12.97,3,Wholesale,Alice,PayPal,No,8.11
3/10/2024,P0083,241,East,27.31,2,Online,Charlie,Cash,No,10.22
3/10/2024,P0050,305,West,11.88,4,Retail,Alice,Credit Card,No,13.12
3/10/2024,P0034,423,North,33.96,16,Wholesale,David,Credit Card,No,9.41
3/10/2024,P0006,334,North,24.57,1,Wholesale,Alice,Credit Card,No,9.14
3/10/2024,P0049,469,South,38.6,9,Online,Alice,Credit Card,No,18.04
3/10/2024,P0006,144,West,47.41,8,Online,Alice,PayPal,No,7.18
3/10/2024,P0069,22,West,5.79,6,Retail,Charlie,Credit Card,No,12.43
3/10/2024,P0007,13,North,16.73,18,Online,Alice,Credit Card,No,19.29
3/10/2024,P0097,187,East,15.98,16,Retail,Alice,PayPal,No,14.38
3/10/2024,P0077,243,East,7.56,8,Wholesale,Alice,PayPal,No,15.76
3/11/2024,P0051,268,South,40.52,4,Retail,Charlie,Cash,No,11.47
3/11/2024,P0001,149,South,37.99,3,Retail,David,PayPal,No,5.3
3/11/2024,P0013,74,East,24.22,15,Retail,David,Bank Transfer,No,14.69
3/11/2024,P0043,292,West,26.89,6,Wholesale,David,Cash,No,14.48
3/11/2024,P0027,372,South,2.98,1,Wholesale,Alice,Cash,No,6.66
3/11/2024,P0071,315,North,27.78,18,Online,Charlie,Credit Card,No,11.93
3/11/2024,P0003,214,West,39.57,11,Retail,David,Credit Card,No,18.73
3/11/2024,P0058,26,North,28.69,3,Wholesale,David,Bank Transfer,No,8.08
3/11/2024,P0089,209,South,13.27,13,Retail,David,Credit Card,Yes,11.92
3/11/2024,P0097,41,East,33.38,17,Retail,Bob,PayPal,No,11.92
3/11/2024,P0017,221,South,18.07,18,Retail,Charlie,PayPal,No,17.16
3/11/2024,P0045,444,East,27.24,14,Wholesale,Bob,Credit Card,No,17.37
3/11/2024,P0078,282,West,24.38,7,Retail,Alice,Credit Card,No,16.39
3/11/2024,P0058,299,South,19.06,7,Retail,David,PayPal,No,10.48
3/11/2024,P0056,300,South,35.94,14,Online,Alice,Cash,No,6.08
3/11/2024,P0054,492,South,44.19,15,Retail,Charlie,Bank Transfer,No,10.24
3/11/2024,P0087,495,West,0.26,12,Online,Alice,Bank Transfer,No,15.2
3/11/2024,P0088,243,North,46.68,12,Retail,Alice,Cash,No,15.54
3/11/2024,P0029,417,North,25.58,8,Online,David,Bank Transfer,Yes,19.48
3/11/2024,P0054,191,East,35.04,16,Wholesale,Charlie,Credit Card,No,11.8
3/11/2024,P0027,155,South,42.78,9,Wholesale,Alice,Credit Card,No,14.49
3/11/2024,P0045,59,North,23.36,2,Retail,Bob,Credit Card,No,13.09
3/11/2024,P0087,439,West,41.75,14,Online,David,Bank Transfer,No,7.26
3/11/2024,P0031,441,South,8.88,16,Wholesale,Bob,Cash,No,11.92
3/12/2024,P0036,112,East,7.96,5,Retail,David,Credit Card,No,13.17
3/12/2024,P0081,42,North,32.87,5,Retail,Alice,Cash,No,19.26
3/12/2024,P0061,480,West,43.51,18,Online,David,PayPal,No,10.5
3/12/2024,P0037,98,West,44.62,18,Online,Alice,PayPal,No,19.7
3/12/2024,P0067,494,East,32.19,5,Retail,Bob,PayPal,No,13.13
3/12/2024,P0036,420,North,26.27,11,Online,Alice,Bank Transfer,No,8.64
3/12/2024,P0005,394,South,16.57,13,Online,David,Bank Transfer,No,7.87
3/12/2024,P0046,350,West,49,3,Wholesale,David,Credit Card,No,7.13
3/12/2024,P0079,324,East,15.98,17,Online,David,PayPal,No,11.79
3/12/2024,P0052,250,West,37.21,18,Retail,Bob,Cash,No,5.33
3/12/2024,P0049,275,West,26.6,14,Online,Charlie,Bank Transfer,No,11.68
3/12/2024,P0006,232,North,30.43,12,Retail,Bob,Cash,No,19.83
3/12/2024,P0010,245,North,19.67,14,Retail,Alice,Cash,No,15.05
3/12/2024,P0096,162,South,48.24,18,Online,Alice,Credit Card,Yes,16.4
3/12/2024,P0023,477,West,28.58,2,Online,Bob,Credit Card,No,6.79
3/12/2024,P0017,66,East,46.89,7,Online,Bob,Cash,No,12.1
3/12/2024,P0084,331,West,0.38,15,Wholesale,Alice,Cash,No,9.29
3/12/2024,P0044,384,East,28.63,10,Wholesale,Alice,Cash,No,18.41
3/12/2024,P0041,121,West,35.86,15,Online,Alice,Cash,No,7.72
3/12/2024,P0015,24,East,37.25,17,Retail,Charlie,PayPal,No,11.88
3/12/2024,P0044,421,West,45.25,11,Online,Charlie,Cash,Yes,13.82
3/12/2024,P0058,278,West,0.22,2,Wholesale,Bob,Bank Transfer,No,12.71
3/12/2024,P0086,123,South,0.02,18,Wholesale,Bob,Credit Card,No,17.45
3/12/2024,P0050,261,North,23.61,4,Online,Charlie,Bank Transfer,Yes,8.47
3/13/2024,P0052,383,North,1.46,9,Retail,David,Credit Card,No,10.66
3/13/2024,P0070,151,East,48.73,17,Retail,Charlie,Credit Card,No,16.88
3/13/2024,P0068,123,West,11.1,17,Wholesale,Bob,Credit Card,Yes,12.92
3/13/2024,P0063,459,West,23.63,17,Wholesale,Charlie,Bank Transfer,No,11.03
3/13/2024,P0058,299,North,3.06,16,Wholesale,David,Credit Card,No,5.44
3/13/2024,P0023,492,East,26.1,8,Retail,Bob,Cash,No,16.3
3/13/2024,P0044,366,South,19,15,Wholesale,Alice,Cash,No,19.58
3/13/2024,P0083,34,South,2.23,1,Wholesale,Bob,PayPal,No,14.3
3/13/2024,P0095,377,South,16.76,19,Retail,Charlie,PayPal,Yes,17.85
3/13/2024,P0044,319,West,19.57,15,Wholesale,Charlie,PayPal,No,12.75
3/13/2024,P0052,264,East,49.5,9,Wholesale,David,Cash,No,8.48
3/13/2024,P0067,472,North,10.39,5,Online,Charlie,Bank Transfer,Yes,5.22
3/13/2024,P0028,277,West,27.24,16,Wholesale,David,PayPal,No,14.8
3/13/2024,P0067,135,West,49.37,13,Online,Bob,Cash,No,12.4
3/13/2024,P0078,402,South,39.6,16,Wholesale,Charlie,Credit Card,No,16.73
3/13/2024,P0018,259,East,49.67,11,Wholesale,Bob,Bank Transfer,Yes,15.42
3/13/2024,P0027,296,East,48.41,13,Online,Alice,Bank Transfer,Yes,19.82
3/13/2024,P0051,343,South,24.48,6,Wholesale,Alice,Cash,No,12.65
3/13/2024,P0060,486,South,34.82,17,Online,David,Cash,No,11.41
3/13/2024,P0074,62,South,5.52,5,Wholesale,Charlie,Credit Card,No,9.3
3/13/2024,P0049,377,West,22.06,17,Online,Bob,Credit Card,No,12.15
3/13/2024,P0015,52,West,40.45,1,Online,Bob,Credit Card,Yes,18.09
3/13/2024,P0083,175,West,25.27,5,Wholesale,Charlie,Bank Transfer,No,5.64
3/13/2024,P0073,51,North,35.13,5,Wholesale,Bob,Bank Transfer,No,19.67
3/14/2024,P0068,389,North,37.29,7,Online,Charlie,PayPal,No,19.9
3/14/2024,P0015,465,East,12.67,16,Retail,Charlie,PayPal,No,13.97
3/14/2024,P0051,185,South,43.78,18,Wholesale,Alice,PayPal,No,9.97
3/14/2024,P0048,76,South,22.99,6,Wholesale,Charlie,Bank Transfer,No,8.35
3/14/2024,P0072,75,West,10.51,2,Retail,Bob,Credit Card,Yes,9.15
3/14/2024,P0001,409,North,43.27,13,Retail,Charlie,PayPal,Yes,5.75
3/14/2024,P0007,92,South,20.89,10,Online,Alice,Credit Card,No,12.13
3/14/2024,P0053,359,East,37.52,11,Wholesale,Alice,Credit Card,No,5.86
3/14/2024,P0031,114,South,27.4,2,Online,David,Credit Card,No,15.78
3/14/2024,P0018,409,West,19.09,8,Wholesale,Bob,PayPal,No,10.58
